user_id,day,day_of_week,amount_spent_today,category,mood_while_spending,days_left_in_month,percent_budget_used_so_far,spending_trend,monthly_budget,overspending_risk
13,30,2,157.03,Shopping,Happy,0,51.56,-137.34,30000,Low
14,1,1,419.39,Transport,Neutral,29,4.19,0.0,10000,High
14,2,2,1397.99,Entertainment,Neutral,28,18.17,0.0,10000,High
14,3,3,335.18,Food,Happy,27,21.53,0.0,10000,High
14,4,4,291.3,Shopping,Tired,26,24.44,255.43,10000,High
14,5,5,308.52,Food,Neutral,25,27.52,-597.02,10000,High
14,6,6,503.88,Transport,Stressed,24,32.56,-349.62,10000,High
14,7,0,308.74,Food,Happy,23,35.65,-237.25,10000,High
14,8,1,1006.71,Other,Impulsive,22,45.72,55.97,10000,High
14,9,2,157.32,Food,Tired,21,47.29,-51.79,10000,High
14,10,3,735.39,Entertainment,Stressed,20,54.64,123.85,10000,High
14,11,4,595.42,Entertainment,Impulsive,19,60.6,-75.42,10000,High
14,12,5,51.83,Other,Happy,18,61.12,-64.57,10000,High
14,13,6,1724.38,Shopping,Stressed,17,78.36,244.1,10000,High
14,14,0,50.0,Shopping,Happy,16,78.86,57.84,10000,High
14,15,1,179.92,Food,Stressed,15,80.66,142.13,10000,High
14,16,2,459.89,Shopping,Impulsive,14,85.26,-372.84,10000,High
14,17,3,640.09,Food,Stressed,13,91.66,-136.66,10000,High
14,18,4,567.99,Entertainment,Stressed,12,97.34,18.26,10000,High
14,19,5,214.93,Transport,Stressed,11,99.49,-58.53,10000,High
14,20,6,368.36,Other,Neutral,10,103.17,-155.41,10000,High
14,21,0,261.41,Transport,Tired,9,105.79,-259.21,10000,High
14,22,1,220.26,Transport,Stressed,8,107.99,-240.28,10000,High
14,23,2,559.96,Other,Stressed,7,113.59,-168.65,10000,High
14,24,3,860.85,Other,Stressed,6,122.2,43.28,10000,High
14,25,4,529.28,Transport,Happy,5,127.49,159.17,10000,High
14,26,5,249.74,Other,Stressed,4,129.99,52.76,10000,High
14,27,6,1114.77,Other,Impulsive,3,141.14,122.11,10000,High
14,28,0,357.22,Food,Happy,2,144.71,63.95,10000,High
14,29,1,481.12,Entertainment,Happy,1,149.52,151.09,10000,High
14,30,2,455.85,Food,Neutral,0,154.08,-91.33,10000,High
15,1,1,378.33,Other,Tired,29,1.51,0.0,25000,Low
15,2,2,1065.8,Food,Happy,28,5.78,0.0,25000,Low
15,3,3,176.5,Shopping,Stressed,27,6.48,0.0,25000,Low
15,4,4,267.51,Shopping,Impulsive,26,7.55,124.94,25000,Low
15,5,5,1148.87,Other,Happy,25,12.15,-191.1,25000,Low
15,6,6,570.7,Entertainment,Neutral,24,14.43,122.15,25000,Low
15,7,0,537.72,Food,Impulsive,23,16.58,280.4,25000,Low
15,8,1,322.32,Transport,Neutral,22,17.87,-130.49,25000,Low
15,9,2,369.34,Shopping,Happy,21,19.35,-191.49,25000,Low
15,10,3,778.07,Entertainment,Impulsive,20,22.46,-102.29,25000,Low
15,11,4,137.65,Food,Happy,19,23.01,-130.12,25000,Low
15,12,5,106.28,Entertainment,Stressed,18,23.44,-196.79,25000,Low
15,13,6,622.34,Shopping,Happy,17,25.93,-272.76,25000,Low
15,14,0,1128.98,Food,Impulsive,16,30.44,96.22,25000,Low
15,15,1,521.43,Other,Stressed,15,32.53,269.33,25000,Low
15,16,2,1802.78,Entertainment,Impulsive,14,39.74,652.49,25000,Low
15,17,3,440.43,Shopping,Neutral,13,41.5,377.95,25000,Low
15,18,4,60.94,Other,Happy,12,41.74,225.93,25000,Low
15,19,5,629.0,Shopping,Impulsive,11,44.26,-244.12,25000,Low
15,20,6,386.82,Food,Impulsive,10,45.81,-251.38,25000,Low
15,21,0,704.95,Shopping,Neutral,9,48.63,-6.19,25000,Low
15,22,1,412.66,Transport,Happy,8,50.28,-80.89,25000,Low
15,23,2,264.86,Other,Happy,7,51.34,-111.77,25000,Low
15,24,3,548.31,Transport,Tired,6,53.53,-170.28,25000,Low
15,25,4,414.86,Shopping,Stressed,5,55.19,-161.99,25000,Low
15,26,5,323.36,Transport,Stressed,4,56.48,-129.17,25000,Low
15,27,6,854.76,Food,Happy,3,59.9,-26.61,25000,Low
15,28,0,312.53,Shopping,Impulsive,2,61.15,-55.01,25000,Low
15,29,1,50.0,Shopping,Tired,1,61.35,-137.34,25000,Low
15,30,2,452.42,Other,Stressed,0,63.16,-283.0,25000,Low
16,1,1,223.31,Other,Impulsive,29,0.89,0.0,25000,Low
16,2,2,654.62,Entertainment,Impulsive,28,3.51,0.0,25000,Low
16,3,3,377.28,Entertainment,Impulsive,27,5.02,0.0,25000,Low
16,4,4,581.0,Shopping,Stressed,26,7.34,314.32,25000,Low
16,5,5,640.77,Entertainment,Impulsive,25,9.91,94.05,25000,Low
16,6,6,1216.21,Entertainment,Stressed,24,14.77,394.26,25000,Low
16,7,0,409.0,Food,Stressed,23,16.41,296.27,25000,Low
16,8,1,298.57,Shopping,Impulsive,22,17.6,145.86,25000,Low
16,9,2,1370.99,Entertainment,Impulsive,21,23.09,77.32,25000,Low
16,10,3,829.39,Entertainment,Happy,20,26.4,246.96,25000,Low
16,11,4,535.97,Other,Neutral,19,28.55,362.02,25000,Low
16,12,5,440.28,Food,Impulsive,18,30.31,-39.43,25000,Low
16,13,6,633.6,Shopping,Impulsive,17,32.84,-123.5,25000,Low
16,14,0,135.33,Other,Impulsive,16,33.39,-245.76,25000,Low
16,15,1,1251.62,Other,Stressed,15,38.39,42.07,25000,Low
16,16,2,947.09,Shopping,Tired,14,42.18,146.4,25000,Low
16,17,3,864.81,Food,Impulsive,13,45.64,425.01,25000,Low
16,18,4,244.59,Food,Impulsive,12,46.62,45.63,25000,Low
16,19,5,221.37,Entertainment,Happy,11,47.5,-215.47,25000,Low
16,20,6,221.47,Transport,Tired,10,48.39,-442.02,25000,Low
16,21,0,238.37,Food,Neutral,9,49.34,-420.4,25000,Low
16,22,1,365.37,Food,Tired,8,50.8,-349.97,25000,Low
16,23,2,1121.1,Shopping,Stressed,7,55.29,-29.92,25000,Low
16,24,3,530.24,Entertainment,Impulsive,6,57.41,84.83,25000,Low
16,25,4,338.9,Other,Tired,5,58.76,86.09,25000,Low
16,26,5,559.69,Transport,Impulsive,4,61.0,-124.68,25000,Low
16,27,6,324.47,Transport,Happy,3,62.3,-190.33,25000,Low
16,28,0,140.91,Entertainment,Tired,2,62.87,-245.96,25000,Low
16,29,1,221.42,Transport,Happy,1,63.75,-357.64,25000,Low
16,30,2,1906.44,Food,Impulsive,0,71.38,179.39,25000,Low
17,1,1,336.01,Shopping,Neutral,29,1.12,0.0,30000,Low
17,2,2,218.07,Transport,Happy,28,1.85,0.0,30000,Low
17,3,3,105.09,Transport,Happy,27,2.2,0.0,30000,Low
17,4,4,468.28,Shopping,Tired,26,3.76,-72.2,30000,Low
17,5,5,783.13,Entertainment,Stressed,25,6.37,175.13,30000,Low
17,6,6,404.65,Other,Neutral,24,7.72,332.3,30000,Low
17,7,0,72.33,Entertainment,Neutral,23,7.96,138.17,30000,Low
17,8,1,316.14,Entertainment,Tired,22,9.01,-117.74,30000,Low
17,9,2,385.78,Transport,Tired,21,10.3,-127.79,30000,Low
17,10,3,824.13,Shopping,Happy,20,13.05,167.6,30000,Low
17,11,4,343.84,Entertainment,Stressed,19,14.19,179.95,30000,Low
17,12,5,929.1,Shopping,Neutral,18,17.29,355.75,30000,Low
17,13,6,60.34,Entertainment,Tired,17,17.49,53.07,30000,Low
17,14,0,615.73,Other,Stressed,16,19.54,148.02,30000,Low
17,15,1,753.74,Transport,Stressed,15,22.05,44.39,30000,Low
17,16,2,140.3,Shopping,Neutral,14,22.52,99.65,30000,Low
17,17,3,186.26,Shopping,Tired,13,23.14,-58.66,30000,Low
17,18,4,344.67,Shopping,Stressed,12,24.29,-217.35,30000,Low
17,19,5,856.25,Shopping,Impulsive,11,27.15,40.1,30000,Low
17,20,6,493.36,Other,Tired,10,28.79,156.35,30000,Low
17,21,0,705.59,Other,Stressed,9,31.14,280.2,30000,Low
17,22,1,150.84,Entertainment,Happy,8,31.65,21.31,30000,Low
17,23,2,418.47,Other,Happy,7,33.04,-6.89,30000,Low
17,24,3,438.41,Food,Impulsive,6,34.5,-108.99,30000,Low
17,25,4,192.2,Entertainment,Impulsive,5,35.14,-81.84,30000,Low
17,26,5,197.69,Transport,Tired,4,35.8,-154.86,30000,Low
17,27,6,340.0,Transport,Happy,3,36.93,-187.97,30000,Low
17,28,0,218.11,Transport,Neutral,2,37.66,-169.78,30000,Low
17,29,1,488.04,Food,Stressed,1,39.29,-64.38,30000,Low
17,30,2,1206.91,Entertainment,Stressed,0,43.31,227.3,30000,Low
18,1,1,254.52,Entertainment,Stressed,29,1.7,0.0,15000,High
18,2,2,461.87,Shopping,Tired,28,4.78,0.0,15000,High
18,3,3,837.13,Other,Stressed,27,10.36,0.0,15000,High
18,4,4,659.95,Shopping,Impulsive,26,14.76,398.46,15000,High
18,5,5,549.5,Shopping,Tired,25,18.42,324.0,15000,High
18,6,6,713.78,Entertainment,Happy,24,23.18,123.24,15000,High
18,7,0,204.82,Shopping,Happy,23,24.54,-64.0,15000,High
18,8,1,298.11,Food,Tired,22,26.53,-147.02,15000,High
18,9,2,577.94,Transport,Tired,21,30.38,-219.17,15000,High
18,10,3,826.47,Food,Stressed,20,35.89,41.57,15000,High
18,11,4,294.4,Entertainment,Impulsive,19,37.86,68.81,15000,High
18,12,5,1636.25,Entertainment,Happy,18,48.76,412.64,15000,High
18,13,6,60.57,Food,Happy,17,49.17,125.33,15000,High
18,14,0,252.06,Shopping,Neutral,16,50.85,133.4,15000,High
18,15,1,1112.64,Shopping,Stressed,15,58.27,-134.47,15000,High
18,16,2,958.94,Other,Happy,14,64.66,207.22,15000,High
18,17,3,337.71,Entertainment,Neutral,13,66.91,258.28,15000,High
18,18,4,1265.57,Shopping,Impulsive,12,75.35,271.41,15000,High
18,19,5,983.71,Food,Impulsive,11,81.91,256.15,15000,High
18,20,6,709.79,Food,Tired,10,86.64,395.96,15000,High
18,21,0,542.87,Entertainment,Stressed,9,90.26,117.55,15000,High
18,22,1,589.82,Entertainment,Neutral,8,94.19,-32.47,15000,High
18,23,2,1480.53,Shopping,Stressed,7,104.06,221.29,15000,High
18,24,3,463.19,Entertainment,Stressed,6,107.15,199.82,15000,High
18,25,4,271.27,Other,Neutral,5,108.96,96.13,15000,High
18,26,5,73.8,Food,Neutral,4,109.45,-409.23,15000,High
18,27,6,383.62,Transport,Happy,3,112.01,-426.78,15000,High
18,28,0,401.65,Other,Neutral,2,114.68,-367.38,15000,High
18,29,1,95.16,Shopping,Happy,1,115.32,-337.95,15000,High
18,30,2,50.0,Food,Stressed,0,115.65,-439.98,15000,High
19,1,1,112.14,Other,Neutral,29,0.56,0.0,20000,High
19,2,2,354.86,Food,Happy,28,2.34,0.0,20000,High
19,3,3,506.92,Food,Happy,27,4.87,0.0,20000,High
19,4,4,2001.12,Other,Impulsive,26,14.88,842.16,20000,High
19,5,5,463.08,Shopping,Happy,25,17.19,756.87,20000,High
19,6,6,663.88,Entertainment,Stressed,24,20.51,718.05,20000,High
19,7,0,170.96,Other,Impulsive,23,21.36,-311.12,20000,High
19,8,1,855.27,Transport,Tired,22,25.64,-124.25,20000,High
19,9,2,337.13,Other,Tired,21,27.33,-229.21,20000,High
19,10,3,1250.49,Entertainment,Impulsive,20,33.58,203.87,20000,High
19,11,4,868.64,Entertainment,Happy,19,37.92,177.72,20000,High
19,12,5,1260.07,Food,Stressed,18,44.22,519.14,20000,High
19,13,6,2040.68,Food,Impulsive,17,54.43,718.21,20000,High
19,14,0,1036.0,Shopping,Stressed,16,59.61,756.08,20000,High
19,15,1,1148.69,Entertainment,Impulsive,15,65.35,671.41,20000,High
19,16,2,311.13,Shopping,Stressed,14,66.91,-5.39,20000,High
19,17,3,580.37,Food,Happy,13,69.81,-171.45,20000,High
19,18,4,1518.8,Transport,Happy,12,77.4,-67.9,20000,High
19,19,5,2102.05,Food,Impulsive,11,87.91,564.09,20000,High
19,20,6,2732.22,Transport,Impulsive,10,101.57,1296.43,20000,High
19,21,0,913.33,Food,Happy,9,106.14,1055.85,20000,High
19,22,1,466.42,Shopping,Impulsive,8,108.47,445.27,20000,High
19,23,2,123.01,Food,Impulsive,7,109.09,-514.81,20000,High
19,24,3,456.62,Food,Stressed,6,111.37,-662.17,20000,High
19,25,4,673.58,Transport,Stressed,5,114.74,-568.37,20000,High
19,26,5,207.56,Food,Tired,4,115.78,-502.66,20000,High
19,27,6,2768.89,Transport,Stressed,3,129.62,288.6,20000,High
19,28,0,1153.96,Shopping,Happy,2,135.39,458.9,20000,High
19,29,1,1878.54,Other,Impulsive,1,144.78,1043.22,20000,High
19,30,2,898.19,Entertainment,Impulsive,0,149.27,350.09,20000,High
20,1,1,131.05,Shopping,Happy,29,0.87,0.0,15000,High
20,2,2,390.97,Shopping,Happy,28,3.48,0.0,15000,High
20,3,3,174.56,Transport,Happy,27,4.64,0.0,15000,High
20,4,4,251.88,Transport,Happy,26,6.32,141.42,15000,High
20,5,5,163.14,Other,Tired,25,7.41,-64.48,15000,High
20,6,6,466.89,Shopping,Happy,24,10.52,61.78,15000,High
20,7,0,503.76,Entertainment,Neutral,23,13.88,140.82,15000,High
20,8,1,1008.66,Other,Neutral,22,20.61,437.45,15000,High
20,9,2,437.86,Transport,Neutral,21,23.53,387.01,15000,High
20,10,3,571.66,Transport,Impulsive,20,27.34,375.26,15000,High
20,11,4,245.66,Entertainment,Tired,19,28.97,32.03,15000,High
20,12,5,3310.3,Other,Stressed,18,51.04,983.79,15000,High
20,13,6,225.29,Food,Neutral,17,52.54,850.37,15000,High
20,14,0,312.05,Food,Neutral,16,54.62,887.45,15000,High
20,15,1,936.68,Other,Happy,15,60.87,-146.69,15000,High
20,16,2,792.46,Shopping,Stressed,14,66.15,74.11,15000,High
20,17,3,145.1,Entertainment,Neutral,13,67.12,39.48,15000,High
20,18,4,738.16,Entertainment,Impulsive,12,72.04,-50.12,15000,High
20,19,5,367.91,Food,Happy,11,74.49,-203.12,15000,High
20,20,6,1966.15,Entertainment,Stressed,10,87.6,431.84,15000,High
20,21,0,348.57,Shopping,Neutral,9,89.93,293.87,15000,High
20,22,1,58.95,Shopping,Impulsive,8,90.32,203.12,15000,High
20,23,2,2152.03,Shopping,Tired,7,104.66,196.17,15000,High
20,24,3,600.6,Entertainment,Impulsive,6,108.67,294.87,15000,High
20,25,4,910.67,Other,Happy,5,114.74,605.3,15000,High
20,26,5,334.76,Shopping,Impulsive,4,116.97,-67.25,15000,High
20,27,6,241.56,Other,Tired,3,118.58,-183.52,15000,High
20,28,0,1426.47,Other,Happy,2,128.09,-20.84,15000,High
20,29,1,914.56,Food,Impulsive,1,134.19,186.03,15000,High
20,30,2,329.15,Food,Happy,0,136.38,231.27,15000,High
21,1,1,175.78,Entertainment,Tired,29,0.59,0.0,30000,Low
21,2,2,250.65,Entertainment,Impulsive,28,1.42,0.0,30000,Low
21,3,3,533.76,Entertainment,Impulsive,27,3.2,0.0,30000,Low
21,4,4,865.52,Shopping,Happy,26,6.09,374.2,30000,Low
21,5,5,1029.26,Other,Stressed,25,9.52,596.3,30000,Low
21,6,6,592.36,Transport,Stressed,24,11.49,508.98,30000,Low
21,7,0,207.65,Entertainment,Impulsive,23,12.18,153.33,30000,Low
21,8,1,337.76,Entertainment,Impulsive,22,13.31,-191.74,30000,Low
21,9,2,475.79,Shopping,Happy,21,14.9,-234.16,30000,Low
21,10,3,100.04,Food,Stressed,20,15.23,-217.61,30000,Low
21,11,4,284.92,Shopping,Happy,19,16.18,-212.18,30000,Low
21,12,5,533.42,Food,Happy,18,17.96,-190.38,30000,Low
21,13,6,798.16,Entertainment,Impulsive,17,20.62,81.98,30000,Low
21,14,0,763.37,Transport,Stressed,16,23.16,257.09,30000,Low
21,15,1,633.64,Entertainment,Stressed,15,25.27,282.81,30000,Low
21,16,2,151.31,Transport,Impulsive,14,25.78,40.33,30000,Low
21,17,3,325.2,Shopping,Impulsive,13,26.86,-126.27,30000,Low
21,18,4,234.88,Food,Neutral,12,27.64,-268.34,30000,Low
21,19,5,326.42,Food,Neutral,11,28.73,-187.84,30000,Low
21,20,6,840.12,Food,Impulsive,10,31.53,-6.89,30000,Low
21,21,0,204.61,Food,Tired,9,32.22,-3.7,30000,Low
21,22,1,274.68,Shopping,Neutral,8,33.13,-13.88,30000,Low
21,23,2,485.24,Shopping,Tired,7,34.75,-151.49,30000,Low
21,24,3,123.22,Entertainment,Neutral,6,35.16,-165.84,30000,Low
21,25,4,544.78,Entertainment,Stressed,5,36.98,-67.37,30000,Low
21,26,5,421.42,Transport,Impulsive,4,38.38,-90.1,30000,Low
21,27,6,196.87,Entertainment,Happy,3,39.04,-51.8,30000,Low
21,28,0,251.02,Food,Stressed,2,39.87,-153.93,30000,Low
21,29,1,327.44,Transport,Stressed,1,40.96,-184.4,30000,Low
21,30,2,221.81,Entertainment,Neutral,0,41.7,-166.98,30000,Low
22,1,1,707.71,Food,Happy,29,3.54,0.0,20000,Low
22,2,2,432.08,Entertainment,Stressed,28,5.7,0.0,20000,Low
22,3,3,472.12,Food,Neutral,27,8.06,0.0,20000,Low
22,4,4,315.68,Other,Impulsive,26,9.64,-301.08,20000,Low
22,5,5,593.87,Entertainment,Impulsive,25,12.61,-109.34,20000,Low
22,6,6,210.07,Entertainment,Happy,24,13.66,-164.1,20000,Low
22,7,0,524.64,Shopping,Neutral,23,16.28,-39.04,20000,Low
22,8,1,263.28,Transport,Impulsive,22,17.6,-171.63,20000,Low
22,9,2,358.7,Transport,Happy,21,19.39,-73.05,20000,Low
22,10,3,531.88,Transport,Happy,20,22.05,-80.55,20000,Low
22,11,4,478.85,Food,Impulsive,19,24.44,16.55,20000,Low
22,12,5,1721.78,Food,Stressed,18,33.05,479.93,20000,Low
22,13,6,449.85,Transport,Stressed,17,35.3,442.49,20000,Low
22,14,0,966.17,Transport,Stressed,16,40.13,601.49,20000,Low
22,15,1,508.56,Other,Neutral,15,42.68,90.64,20000,Low
22,16,2,1157.97,Entertainment,Impulsive,14,48.47,334.45,20000,Low
22,17,3,681.38,Other,Stressed,13,51.87,209.3,20000,Low
22,18,4,398.71,Shopping,Neutral,12,53.87,177.0,20000,Low
22,19,5,520.9,Food,Happy,11,56.47,-72.16,20000,Low
22,20,6,733.2,Entertainment,Happy,10,60.14,-59.33,20000,Low
22,21,0,382.62,Food,Tired,9,62.05,-52.94,20000,Low
22,22,1,121.78,Entertainment,Stressed,8,62.66,-181.9,20000,Low
22,23,2,244.52,Transport,Happy,7,63.88,-351.73,20000,Low
22,24,3,462.2,Other,Impulsive,6,66.19,-314.79,20000,Low
22,25,4,926.76,Entertainment,Tired,5,70.83,-25.13,20000,Low
22,26,5,186.72,Entertainment,Neutral,4,71.76,-30.27,20000,Low
22,27,6,1069.13,Food,Impulsive,3,77.11,175.93,20000,Low
22,28,0,518.23,Other,Happy,2,79.7,24.75,20000,Low
22,29,1,341.78,Food,Happy,1,81.41,91.05,20000,Low
22,30,2,910.96,Other,Stressed,0,85.96,19.17,20000,Low
23,1,1,323.21,Shopping,Neutral,29,2.15,0.0,15000,High
23,2,2,120.2,Food,Happy,28,2.96,0.0,15000,High
23,3,3,266.55,Transport,Tired,27,4.73,0.0,15000,High
23,4,4,579.62,Shopping,Neutral,26,8.6,-1.09,15000,High
23,5,5,991.43,Shopping,Stressed,25,15.21,390.83,15000,High
23,6,6,1222.74,Shopping,Stressed,24,23.36,694.61,15000,High
23,7,0,518.5,Transport,Neutral,23,26.82,588.5,15000,High
23,8,1,384.81,Entertainment,Neutral,22,29.38,252.48,15000,High
23,9,2,812.73,Food,Impulsive,21,34.8,-11.95,15000,High
23,10,3,223.57,Food,Stressed,20,36.29,-100.9,15000,High
23,11,4,211.91,Entertainment,Impulsive,19,37.7,-134.81,15000,High
23,12,5,1476.37,Shopping,Impulsive,18,47.54,57.31,15000,High
23,13,6,1946.84,Other,Neutral,17,60.52,667.37,15000,High
23,14,0,311.14,Shopping,Neutral,16,62.6,730.67,15000,High
23,15,1,393.54,Food,Stressed,15,65.22,289.54,15000,High
23,16,2,1646.41,Shopping,Impulsive,14,76.2,85.35,15000,High
23,17,3,1526.46,Transport,Stressed,13,86.37,518.12,15000,High
23,18,4,414.83,Shopping,Impulsive,12,89.14,543.69,15000,High
23,19,5,966.09,Food,Impulsive,11,95.58,254.78,15000,High
23,20,6,227.27,Transport,Happy,10,97.09,-226.06,15000,High
23,21,0,281.86,Other,Happy,9,98.97,-251.09,15000,High
23,22,1,164.73,Other,Impulsive,8,100.07,-529.96,15000,High
23,23,2,573.63,Shopping,Impulsive,7,103.9,-388.14,15000,High
23,24,3,247.62,Other,Impulsive,6,105.55,-378.3,15000,High
23,25,4,743.72,Transport,Impulsive,5,110.51,-160.65,15000,High
23,26,5,1046.38,Shopping,Neutral,4,117.48,1.66,15000,High
23,27,6,137.23,Food,Happy,3,118.4,-17.23,15000,High
23,28,0,299.06,Shopping,Stressed,2,120.39,-168.81,15000,High
23,29,1,392.23,Transport,Stressed,1,123.0,-401.6,15000,High
23,30,2,1545.91,Food,Stressed,0,133.31,87.98,15000,High
24,1,1,567.11,Other,Happy,29,2.27,0.0,25000,Low
24,2,2,50.0,Other,Tired,28,2.47,0.0,25000,Low
24,3,3,737.11,Shopping,Happy,27,5.42,0.0,25000,Low
24,4,4,155.68,Other,Neutral,26,6.04,-252.85,25000,Low
24,5,5,887.92,Other,Neutral,25,9.59,285.02,25000,Low
24,6,6,129.97,Shopping,Neutral,24,10.11,-60.22,25000,Low
24,7,0,425.51,Food,Stressed,23,11.81,103.66,25000,Low
24,8,1,168.1,Transport,Neutral,22,12.49,-238.37,25000,Low
24,9,2,912.32,Shopping,Stressed,21,16.13,80.68,25000,Low
24,10,3,71.16,Food,Neutral,20,16.42,-38.04,25000,Low
24,11,4,1091.28,Food,Impulsive,19,20.78,301.41,25000,Low
24,12,5,841.27,Entertainment,Stressed,18,24.15,219.71,25000,Low
24,13,6,674.39,Shopping,Happy,17,26.85,458.49,25000,Low
24,14,0,558.09,Transport,Happy,16,29.08,218.87,25000,Low
24,15,1,850.91,Other,Impulsive,15,32.48,191.34,25000,Low
24,16,2,715.66,Entertainment,Happy,14,35.35,191.93,25000,Low
24,17,3,664.41,Food,Tired,13,38.0,224.38,25000,Low
24,18,4,569.09,Entertainment,Neutral,12,40.28,108.33,25000,Low
24,19,5,879.79,Entertainment,Happy,11,43.8,152.15,25000,Low
24,20,6,833.58,Food,Impulsive,10,47.13,201.94,25000,Low
24,21,0,870.8,Shopping,Impulsive,9,50.62,301.95,25000,Low
24,22,1,98.73,Shopping,Stressed,8,51.01,24.73,25000,Low
24,23,2,198.9,Shopping,Happy,7,51.81,-199.69,25000,Low
24,24,3,124.91,Shopping,Happy,6,52.31,-461.73,25000,Low
24,25,4,251.55,Other,Stressed,5,53.31,-387.89,25000,Low
24,26,5,134.91,Shopping,Neutral,4,53.85,-392.66,25000,Low
24,27,6,789.69,Entertainment,Happy,3,57.01,-152.81,25000,Low
24,28,0,561.93,Shopping,Neutral,2,59.26,-37.62,25000,Low
24,29,1,311.13,Other,Tired,1,60.5,36.44,25000,Low
24,30,2,1975.24,Transport,Impulsive,0,68.4,421.55,25000,Low
25,1,1,164.89,Food,Neutral,29,1.1,0.0,15000,Medium
25,2,2,732.93,Shopping,Stressed,28,5.99,0.0,15000,Medium
25,3,3,700.79,Transport,Neutral,27,10.66,0.0,15000,Medium
25,4,4,383.71,Other,Happy,26,13.22,440.92,15000,Medium
25,5,5,415.57,Entertainment,Happy,25,15.99,51.11,15000,Medium
25,6,6,460.08,Entertainment,Neutral,24,19.05,-113.08,15000,Medium
25,7,0,284.8,Transport,Impulsive,23,20.95,-108.76,15000,Medium
25,8,1,279.34,Transport,Stressed,22,22.81,-138.17,15000,Medium
25,9,2,329.4,Shopping,Tired,21,25.01,-178.48,15000,Medium
25,10,3,1383.54,Shopping,Stressed,20,34.23,215.13,15000,Medium
25,11,4,665.91,Shopping,Happy,19,38.67,365.19,15000,Medium
25,12,5,1290.7,Food,Stressed,18,47.28,696.55,15000,Medium
25,13,6,1099.91,Entertainment,Neutral,17,54.61,505.34,15000,Medium
25,14,0,242.76,Shopping,Happy,16,56.23,350.43,15000,Medium
25,15,1,637.92,Food,Impulsive,15,60.48,69.23,15000,Medium
25,16,2,114.65,Other,Stressed,14,61.25,-298.34,15000,Medium
25,17,3,418.78,Entertainment,Tired,13,64.04,-212.0,15000,Medium
25,18,4,1544.78,Food,Stressed,12,74.34,87.92,15000,Medium
25,19,5,399.08,Other,Tired,11,77.0,213.37,15000,Medium
25,20,6,1187.21,Entertainment,Neutral,10,84.91,478.65,15000,Medium
25,21,0,344.86,Food,Stressed,9,87.21,24.25,15000,Medium
25,22,1,341.65,Transport,Stressed,8,89.49,16.7,15000,Medium
25,23,2,351.0,Entertainment,Tired,7,91.83,-291.0,15000,Medium
25,24,3,236.56,Food,Happy,6,93.41,-313.2,15000,Medium
25,25,4,473.57,Food,Happy,5,96.56,-256.44,15000,Medium
25,26,5,324.57,Transport,Happy,4,98.73,-253.98,15000,Medium
25,27,6,751.43,Shopping,Neutral,3,103.74,-67.26,15000,Medium
25,28,0,268.44,Shopping,Impulsive,2,105.53,-131.23,15000,Medium
25,29,1,296.66,Shopping,Tired,1,107.5,-130.73,15000,Medium
25,30,2,573.62,Entertainment,Neutral,0,111.33,-196.74,15000,Medium
26,1,1,545.84,Shopping,Stressed,29,3.64,0.0,15000,High
26,2,2,978.06,Transport,Happy,28,10.16,0.0,15000,High
26,3,3,366.63,Other,Happy,27,12.6,0.0,15000,High
26,4,4,442.83,Entertainment,Happy,26,15.56,50.0,15000,High
26,5,5,679.81,Food,Stressed,25,20.09,-265.53,15000,High
26,6,6,895.73,Other,Happy,24,26.06,42.61,15000,High
26,7,0,849.21,Shopping,Stressed,23,31.72,224.91,15000,High
26,8,1,395.53,Entertainment,Happy,22,34.36,110.86,15000,High
26,9,2,68.4,Transport,Neutral,21,34.81,-213.77,15000,High
26,10,3,230.41,Other,Impulsive,20,36.35,-448.28,15000,High
26,11,4,99.72,Food,Tired,19,37.01,-511.36,15000,High
26,12,5,346.63,Shopping,Tired,18,39.33,-354.64,15000,High
26,13,6,1877.44,Food,Impulsive,17,51.84,229.35,15000,High
26,14,0,50.0,Food,Neutral,16,52.17,253.28,15000,High
26,15,1,139.58,Other,Neutral,15,53.11,197.44,15000,High
26,16,2,957.83,Transport,Happy,14,59.49,-215.7,15000,High
26,17,3,745.5,Food,Stressed,13,64.46,55.29,15000,High
26,18,4,359.49,Shopping,Impulsive,12,66.86,156.55,15000,High
26,19,5,157.85,Food,Happy,11,67.91,-136.78,15000,High
26,20,6,1152.32,Shopping,Neutral,10,75.59,-12.22,15000,High
26,21,0,184.88,Food,Tired,9,76.82,-58.8,15000,High
26,22,1,174.82,Shopping,Neutral,8,77.99,-32.12,15000,High
26,23,2,1103.7,Transport,Happy,7,85.35,-79.14,15000,High
26,24,3,354.66,Transport,Tired,6,87.71,-4.35,15000,High
26,25,4,1233.76,Transport,Neutral,5,95.94,365.62,15000,High
26,26,5,462.39,Transport,Happy,4,99.02,126.99,15000,High
26,27,6,586.63,Food,Neutral,3,102.93,212.72,15000,High
26,28,0,1727.62,Shopping,Tired,2,114.45,349.92,15000,High
26,29,1,239.02,Entertainment,Stressed,1,116.04,279.82,15000,High
26,30,2,1521.94,Food,Impulsive,0,126.19,591.02,15000,High
27,1,1,401.06,Food,Neutral,29,4.01,0.0,10000,High
27,2,2,326.09,Shopping,Stressed,28,7.27,0.0,10000,High
27,3,3,621.25,Shopping,Impulsive,27,13.48,0.0,10000,High
